Date,Artist,Song Name,Director,Video,Type,Release,Full Name,Date of Birth,Group,Country,Birthplace,Gender,Debut,Company,Fanclub Name,Active,Members,Orig. Memb.
8/15/2017,H.B.Y,Vroom Vroom,,https://youtu.be/0NJ_4kwUqTk,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2017-08-16,Rainbow,,Yes,5.0,5.0
8/10/2017,UP10TION,Everything,,https://youtu.be/_lHZKPvIMEw,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,2015-09-11,TOP Media,HONEY10,Yes,10.0,10.0
8/10/2017,Wanna One,Burn It Up,,https://youtu.be/XwGqz8BhHho,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,2017-08-07,YMC,Wannable,No,11.0,11.0
8/9/2017,Boyfriend,Star,,https://youtu.be/iAVAhkvXXoQ,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2011-05-26,Starship,Bestfriend,No,6.0,6.0
8/7/2017,DAY6,What Can I Do,,https://youtu.be/4RJWqIEo_Tc,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2015-09-07,JYP,,Yes,5.0,6.0
8/7/2017,Wanna One,Energetic,,https://youtu.be/EVaV7AwqBWg,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2017-08-07,YMC,Wannable,No,11.0,11.0
8/7/2017,BLANC7,Hello,,https://youtu.be/oSYIwCHZCj4,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
8/4/2017,Drug Restaurant,Drink O2 in the water,,https://youtu.be/G8NSWRptL-8,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
8/4/2017,WINNER,Love Me Love Me,Kim 'Oui Kim' Seonguk,https://youtu.be/ppOWR7ZLl7Q,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2014-08-12,YG,Ace,Yes,4.0,5.0
8/4/2017,WINNER,Island,Jinooya,https://youtu.be/kRj4toENrnA,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2014-08-12,YG,Ace,Yes,4.0,5.0
8/3/2017,Tritops,Zinnia,,https://youtu.be/3_p55obZM74,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
8/2/2017,N.Flying,The Real,,https://youtu.be/WUYzVohEAyE,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2015-05-20,FNC,N.Fia,Yes,4.0,4.0
8/2/2017,ONF,ON/OFF,,https://youtu.be/RQlMI0n10VY,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2017-08-02,WM,,Yes,6.0,7.0
8/2/2017,The Rose,Sorry,,https://youtu.be/uXcpLWB2eBA,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
7/31/2017,Longguo & Shihyun,the.the.the,,https://youtu.be/-SwrTn-0K34,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
7/30/2017,JJ Project,"Tommorow, Today",,https://youtu.be/ktdqlQ1zhg4,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
7/29/2017,FTISLAND,Paradise,,https://youtu.be/5L7u1i_iVro,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,2007-06-07,FNC,Primadonna,Yes,4.0,5.0
7/28/2017,Clon,Go Tomorrow,,https://youtu.be/Ui4oo82aciA,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,,,,,,
7/28/2017,AlphaBAT,Get Your Luv,,https://youtu.be/P1B40WUjMdo,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
7/27/2017,MONSTA X,Newton,,https://youtu.be/TFk0M_Jhr_A,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,2014-05-14,Starship,Monbebe,Yes,6.0,7.0
7/26/2017,MYTEEN,Amazing,Dee Shin,https://youtu.be/ZI4_7iaJU6M,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
7/26/2017,The Eastlight,I Got You,,https://youtu.be/1oxOnWws0UQ,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2016-11-03,MediaLine,,No,6.0,6.0
7/25/2017,Nell,Broken,,https://youtu.be/RKtz96EnMF4,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
7/20/2017,KNK,Rain,,https://youtu.be/fBhy9cyQC2U,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2016-03-03,YNB,Tinker Bell,Yes,5.0,5.0
7/20/2017,Snuper,The Star of Stars,,https://youtu.be/eifrBiNTU88,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2015-11-16,Widmay,Swing,Yes,6.0,6.0
7/19/2017,TopSecret,Yes Man,,https://youtu.be/ms2SziwYRjs,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,,,,,,
7/18/2017,EXO,Ko Ko Bop,,https://youtu.be/IdssuxDdqKk,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2012-04-08,SM,EXO-L,Yes,9.0,12.0
7/18/2017,Voisper,Days Gone By,,https://youtu.be/SfZfBH_DUZg,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
7/18/2017,Myname,Baby Tonight,,https://youtu.be/2wsA7uayfbM,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,,,,,,
7/17/2017,14U,VVV,,https://youtu.be/b83iEHH_UTU,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,2017-04-17,BG,,Yes,14.0,14.0
7/15/2017,Hotshot,Jelly,,https://youtu.be/aqwJNSi0E84,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2014-10-29,Star Crew,,Yes,5.0,6.0
7/13/2017,VOISPER,Crush On You,,https://youtu.be/1eWaHS_eJ-I,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2016-02-23,Evermore,,Yes,4.0,4.0
7/6/2017,Take,Good Enough,,https://youtu.be/815ZISEUT7s,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
7/5/2017,DAY6,Hi Hello,,https://youtu.be/D7c7rBv-FUU,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2015-09-07,JYP,,Yes,5.0,6.0
7/5/2017,Halo,Here I Am,,https://youtu.be/9G_fQOSvccU,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
7/4/2017,Boyfriend,Summer,,https://youtu.be/6bq2xNfn8NQ,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,2011-05-26,Starship,Bestfriend,No,6.0,6.0
7/4/2017,BTS,Come Back Home,ZANYBROS,https://youtu.be/2vJFn10XLQM,Boy,Special,,NaN,NaN,NaN,NaN,NaN,2013-06-13,Big Hit,ARMY,Yes,7.0,7.0
7/3/2017,VAV,ABC (Middle of the Night),,https://youtu.be/kYQkB07QKEg,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2015-10-31,A team,,Yes,7.0,6.0
6/30/2017,L.A.U,So Sweet,,https://youtu.be/fol680Uit6Y,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,,,,,,
6/29/2017,Clon,Everybody,,https://youtu.be/FboR4TBnfRs,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
6/29/2017,UP10TION,Runner,,https://youtu.be/kGQSmW8X1H0,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2015-09-11,TOP Media,HONEY10,Yes,10.0,10.0
6/20/2017,Clon,Bamdeelalila,,https://youtu.be/07L_1ajbOas,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
6/19/2017,MONSTA X,Shine Forever,,https://youtu.be/iewWMqeMpqU,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2014-05-14,Starship,Monbebe,Yes,6.0,7.0
6/14/2017,NCT 127,Cherry Bomb,Kim 'Oui Kim' Seonguk,https://youtu.be/WkuHLzMMTZM,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
6/13/2017,Vermuda,Dream Girl,,https://youtu.be/7DAs8FRI2yU,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
6/12/2017,B1A4,Sousureba,,https://youtu.be/VPPIL-dGhno,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,2010-04-19,WM,BANA,Yes,5.0,5.0
6/12/2017,Pentagon,Critical Beauty,,https://youtu.be/LsbWd6sVFeo,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
6/7/2017,DAY6,I Smile,Naive,https://youtu.be/g4V36AfI4Ng,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2015-09-07,JYP,,Yes,5.0,6.0
6/7/2017,FTISLAND,Wind,,https://youtu.be/QhPOwcvhGSA,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2007-06-07,FNC,Primadonna,Yes,4.0,5.0
6/4/2017,TopSecret,Mind Control,,https://youtu.be/UI54hIySg88,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
6/2/2017,Tritops,All 4 One,,https://youtu.be/h8ZWz4IbwuA,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
5/31/2017,B1A4,Sukidakara shouganai,,https://youtu.be/DOVdz4ku3no,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,2010-04-19,WM,BANA,Yes,5.0,5.0
5/29/2017,ASTRO,Baby,,https://youtu.be/IwqEXtsvaDg,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2016-02-23,Fantagio,AROHA,Yes,6.0,6.0
5/29/2017,Highlight,Calling You,,https://youtu.be/b6l0x9xxk4k,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2009-10-14,Around Us,B2uty,Yes,4.0,6.0
5/27/2017,24K,Only You,,https://youtu.be/UPOvNE6y3CE,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2012-09-06,Choeun,24U,Yes,8.0,6.0
5/27/2017,FTISLAND,Love Sick,,https://youtu.be/aSyXgv_v3no,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,2007-06-07,FNC,Primadonna,Yes,4.0,5.0
5/26/2017,Flower,Days Lovers,,https://youtu.be/Mj8hp3Iyr-0,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
5/25/2017,KNK,"Sun, Moon, Star",,https://youtu.be/VtqT-rRQj2A,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2016-03-03,YNB,Tinker Bell,Yes,5.0,5.0
5/25/2017,Be.A,Magical,,https://youtu.be/1r6t62G-4ww,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2017-05-25,Chrome,,Yes,3.0,5.0
5/23/2017,B.I.G,Hello Hello,,https://youtu.be/McqEt2pQEh0,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2014-07-09,GH,,Yes,5.0,5.0
5/22/2017,A.C.E,Cactus,,https://youtu.be/-VYJKjyRjik,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2017-05-23,Beat,Choice,Yes,5.0,5.0
5/22/2017,MAP6,I'm Ready,,https://youtu.be/GIEUDwESlQY,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2015-11-10,DreamT,,Yes,5.0,5.0
5/22/2017,SEVENTEEN,Don't Wanna Cry,,https://youtu.be/zEkg4GBQumc,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
5/22/2017,iKON,Bling Bling,,https://youtu.be/GUFw8wTzF_I,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2015-09-15,YG,iKONIC,Yes,6.0,7.0
5/22/2017,iKON,B-DAY,Naive,https://youtu.be/DvDPinu7pVY,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2015-09-15,YG,iKONIC,Yes,6.0,7.0
5/22/2017,GOT7,My Swagger,,https://youtu.be/KMDfR_PJ7ss,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,2014-01-16,JYP,I GOT7,Yes,7.0,7.0
5/17/2017,The Eastlight,You're My Love,,https://youtu.be/CiGrgfoUlqM,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2016-11-03,MediaLine,,No,6.0,6.0
5/16/2017,Honeyst,Like You,,https://youtu.be/iBmf4yl9bEU,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2017-05-17,FNC,,Yes,4.0,4.0
5/15/2017,B1A4,Follow Me,,https://youtu.be/CdDoE8mGqfQ,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,2010-04-19,WM,BANA,Yes,5.0,5.0
5/15/2017,VIXX,Shangri-La,,https://youtu.be/CYEaI5y7QaM,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2012-05-24,Jellyfish,Starlight,Yes,6.0,6.0
5/8/2017,DAY6,Dance Dance,Naive,https://youtu.be/NAW0idSQ6Zs,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2015-09-07,JYP,,Yes,5.0,6.0
5/8/2017,ROMEO,Stay With Me,,https://youtu.be/KvMiFkfhHqA,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,2015-11-04,CT,,Yes,7.0,7.0
5/2/2017,VAV,Flower (You),,https://youtu.be/G-kAKbmB2NY,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2015-10-31,A team,,Yes,7.0,6.0
4/30/2017,EXO-CBX,Ka-Ching,,https://youtu.be/XNwYapPXNkw,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,,,,,,
4/28/2017,SECHSKIES,Sad Song,,https://youtu.be/iTt9rS2RH-o,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
4/28/2017,SECHSKIES,Be Well,,https://youtu.be/ZYwXHV5-x6w,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
4/28/2017,Varsity,Hole In One,,https://youtu.be/FM5l94aphE8,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2017-01-05,GKC,,Yes,12.0,12.0
4/25/2017,Boys Republic,Nagareru hoshi ni hanataba o,,https://youtu.be/v1h9UVY7tTA,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,2013-06-03,"Happy Tribe, Universal",Royal Family,Hiatus,5.0,5.0
4/24/2017,Snuper,Back:Hug,,https://youtu.be/UTRIFs1CodM,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2015-11-16,Widmay,Swing,Yes,6.0,6.0
4/19/2017,Waeb,Party,,https://youtu.be/vInphBscuZ4,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
4/18/2017,CNBLUE,Shake,,https://youtu.be/Wjc7VQW42pU,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,2010-01-14,FNC,Boice,Yes,4.0,4.0
4/18/2017,Myname,Meeting you,,https://youtu.be/v_hop8ctzCg,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,,,,,,
4/17/2017,SF9,Easy Love,August Frogs,https://youtu.be/YPl7Boo_1ZY,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2016-10-05,FNC,Fantasy,Yes,9.0,9.0
4/10/2017,Teen Top,Love Is,ZANYBROS,https://youtu.be/qIuv3oyuinU,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2010-07-09,TOP Media,Angel,Yes,5.0,6.0
4/6/2017,BLACK6IX,Please,,https://youtu.be/xSfQ-OjlfXk,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2017-04-07,BLACK HOLE,,Yes,6.0,6.0
4/6/2017,DAY6,I'm Serious,Naive,https://youtu.be/ZmHQbzbM8pI,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2015-09-07,JYP,,Yes,5.0,6.0
4/5/2017,IMFACT,Tension Up,,https://youtu.be/_BNlXODCoaI,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
4/4/2017,WINNER,Fool,Jinooya,https://youtu.be/GsebMOWQiYM,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2014-08-12,YG,Ace,Yes,4.0,5.0
4/4/2017,WINNER,Really Really,Dave Meyers,https://youtu.be/4tBnF46ybZk,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2014-08-12,YG,Ace,Yes,4.0,5.0
4/3/2017,Inx,2gether,,https://youtu.be/R143j-1QAt0,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
3/31/2017,SEVENTEEN,Smile Flower,,https://youtu.be/PFCQiURzLkk,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,,,,,,
3/29/2017,FTISLAND,Shadows,,https://youtu.be/WHcGnzqUzFU,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,2007-06-07,FNC,Primadonna,Yes,4.0,5.0
3/27/2017,SF9,Still My Lady,,https://youtu.be/OhcVOc-T-EQ,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,2016-10-05,FNC,Fantasy,Yes,9.0,9.0
3/25/2017,2000won,Tears Attack,,https://youtu.be/-QzOTOrdhoo,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
3/21/2017,MONSTA X,Beautiful,,https://youtu.be/f5Zedh_5DDM,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2014-05-14,Starship,Monbebe,Yes,6.0,7.0
3/20/2017,CNBLUE,Between Us,,https://youtu.be/oHaSMGJRSAQ,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2010-01-14,FNC,Boice,Yes,4.0,4.0
3/20/2017,Highlight,Plz Don't Be Sad,,https://youtu.be/1kcwvcbO8MI,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2009-10-14,Around Us,B2uty,Yes,4.0,6.0
3/16/2017,Seven O'Clock,Echo,,https://youtu.be/qoKNuxHyXqg,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2017-03-16,"Staro, KDH",,Yes,5.0,6.0
3/14/2017,Snuper,Oh Yeah!!,,https://youtu.be/L3ycysDcWkY,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,2015-11-16,Widmay,Swing,Yes,6.0,6.0
3/13/2017,GOT7,Never Ever,,https://youtu.be/IZ1t7CwfvEc,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2014-01-16,JYP,I GOT7,Yes,7.0,7.0
3/13/2017,Highlight,It's Still Beautiful,,https://youtu.be/HfPyDp9Nv7U,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,2009-10-14,Around Us,B2uty,Yes,4.0,6.0
3/13/2017,Nell,Full Moon,,https://youtu.be/vwcU5iwIKYQ,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,,,,,,
3/12/2017,MVP,Take It,,https://youtu.be/hnpBCqeqePw,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2017-03-13,PH,,Yes,7.0,7.0
3/10/2017,MAP6,No Surrender,,https://youtu.be/qFb57J8IIEc,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,2015-11-10,DreamT,,Yes,5.0,5.0
3/8/2017,ROMEO,Without U,ZANYBROS,https://youtu.be/ynigqeL7oC4,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2015-11-04,CT,,Yes,7.0,7.0
3/7/2017,B.A.P,Wake Me Up,ZANYBROS,https://youtu.be/JizSHp6p3uk,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2012-01-27,TS,BABY,No,6.0,6.0
3/6/2017,DAY6,How Can I Say,Naive,https://youtu.be/dwywhL1PenQ,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2015-09-07,JYP,,Yes,5.0,6.0
3/6/2017,BtoB,Movie,,https://youtu.be/42A-rFdralM,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2012-03-21,Cube,Melody,Yes,7.0,7.0
3/5/2017,B1A4,You and I,,https://youtu.be/TIT6MIaLdeE,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,2010-04-19,WM,BANA,Yes,5.0,5.0
3/4/2017,HALO,Jasmine,,https://youtu.be/lrhBGnGiyq8,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,2014-07-26,Histar,,Yes,6.0,6.0
3/2/2017,VICTON,Eyez Eyez,Tiger Cave,https://youtu.be/nlJp65MCqjo,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2016-11-09,Plan A,Alice,Yes,7.0,7.0
3/2/2017,BLANC7,Yeah,,https://youtu.be/zUA5z4pLY7w,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
2/27/2017,UP10TION,ID,,https://youtu.be/c3H-mz3PzkA,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,2015-09-11,TOP Media,HONEY10,Yes,10.0,10.0
2/27/2017,HIGH4,Love Line,,https://youtu.be/czKnXHjYIXM,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,2014-04-08,NAP,,No,4.0,4.0
2/26/2017,IMFACT,Please Be My First Love,,https://youtu.be/97x8ufRH7bA,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,,,,,,
2/22/2017,100%,Sketch U,,https://youtu.be/iPY_CGYDVAs,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2012-09-18,TOP Media,Perfection,Yes,4.0,7.0
2/20/2017,BTS,Not Today,GDW,https://youtu.be/9DwzBICPhdM,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2013-06-13,Big Hit,ARMY,Yes,7.0,7.0
2/18/2017,VAV,Venus (Dance With Me),,https://youtu.be/bvnN1_-m91I,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2015-10-31,A team,,Yes,7.0,6.0
2/17/2017,L.A.U,Nam.Sa.Mot(Guys can't forget love),,https://youtu.be/IEcyTJ4eNhM,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,,,,,,
2/16/2017,B1A4,Choo Choo Train,,https://youtu.be/QJyDajXOZqc,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,2010-04-19,WM,BANA,Yes,5.0,5.0
2/15/2017,Boyfriend,I Miss You,,https://youtu.be/4lNjIL3G_Lk,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,2011-05-26,Starship,Bestfriend,No,6.0,6.0
2/14/2017,BIGFLO,Stardom,,https://youtu.be/u-oKQ5lPTdo,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
2/13/2017,BTS,Spring Day,LUMPENS,https://youtu.be/xEeFrLSkMm8,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2013-06-13,Big Hit,ARMY,Yes,7.0,7.0
2/13/2017,B.I.G,"1,2,3",Vikings League,https://youtu.be/5MKp9dtH3eI,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2014-07-09,GH,,Yes,5.0,5.0
2/10/2017,BEATWIN,Don't Leave,,https://youtu.be/uxr_KBbLP1c,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
2/9/2017,NCT DREAM,My First and Last,,https://youtu.be/4pUc7SD0PmU,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
2/8/2017,CROSS GENE,Black or White,ZANYBROS,https://youtu.be/B67kWJWFW2Y,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2012-07-08,Amuse,Chromosome,Yes,5.0,6.0
2/6/2017,Block B,Yesterday,Tiger Cave,https://youtu.be/2cFPQjXo4CQ,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2011-04-13,KQ,BBC,Yes,7.0,7.0
2/5/2017,DAY6,You Were Beautiful,Naive,https://youtu.be/BS7tz2rAOSA,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2015-09-07,JYP,,Yes,5.0,6.0
2/5/2017,SF9,Roar,VM Project,https://youtu.be/whfKIuRKFMo,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2016-10-05,FNC,Fantasy,Yes,9.0,9.0
2/5/2017,MASC,Tina,,https://youtu.be/7_gZU7yWpls,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
1/28/2017,SHINee,Get The Treasure,,https://youtu.be/P4Qyk9IBI2s,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,2008-05-22,SM,Shawol,Yes,4.0,5.0
1/24/2017,IMFACT,In The Club,,https://youtu.be/yO2yCaEvdFA,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
1/24/2017,"Dynamic Duo, Chen",Nosedive,,https://youtu.be/wLPgdkLMCKU,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
1/23/2017,Pentagon,Pretty Pretty,,https://youtu.be/1Ggyu3ZTFvA,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
1/18/2017,BEATWIN,Rising Sun,,https://youtu.be/1PIbuXuGW0E,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
1/17/2017,100%,How To Cry,,https://youtu.be/cjKtjg9Ia68,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,2012-09-18,TOP Media,Perfection,Yes,4.0,7.0
1/9/2017,Trax,Road,,https://youtu.be/IK-rZCbcUdA,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
1/6/2017,DAY6,I Wait,Naive,https://youtu.be/O3nFopIjmjI,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2015-09-07,JYP,,Yes,5.0,6.0
1/6/2017,Shinhwa,Touch,ZANYBROS,https://youtu.be/hvX3wWKOEa8,Boy,Major,,NaN,NaN,NaN,NaN,NaN,1998-03-24,"SM, Good, Shinhwa",Shinhwa Changjo,Yes,6.0,6.0
1/5/2017,Shinhwa,Touch,,https://youtu.be/hvX3wWKOEa8,Boy,Major,,NaN,NaN,NaN,NaN,NaN,1998-03-24,"SM, Good, Shinhwa",Shinhwa Changjo,Yes,6.0,6.0
1/5/2017,NCT 127,Limitless,ZANYBROS,https://youtu.be/RW8iyJcmve4,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
1/5/2017,VROMANCE,I'm Fine,,https://youtu.be/SfrGlaC_VMg,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2016-06-12,RBW,,Yes,4.0,4.0
1/4/2017,Varsity,U R My Only One,,https://youtu.be/bjuqIyQeiaM,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2017-01-05,GKC,,Yes,12.0,12.0
1/4/2017,TopSecret,She,ZANYBROS,https://youtu.be/lYVpErnRsGY,Boy,Major,,NaN,NaN,NaN,NaN,NaN,,,,,,
12/31/2016,SEVENTEEN,Highlight,,https://youtu.be/p8Qm_EDTyt0,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,,,,,,
12/24/2016,VIXX,Shooting Star,,https://youtu.be/b1QrYw9xIJI,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,2012-05-24,Jellyfish,Starlight,Yes,6.0,6.0
12/22/2016,Double S 301,My Universe,,https://youtu.be/GSSRbx5oHAc,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,,,,,,
12/21/2016,SF9,So Beautiful,,https://youtu.be/kSaayYTLKi8,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,2016-10-05,FNC,Fantasy,Yes,9.0,9.0
12/20/2016,NCT 127,Switch feat. SR15B,,https://youtu.be/cVwxC1t19Lc,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,,,,,,
12/19/2016,Boys Republic,Closer~kisu made dorekurai?,,https://youtu.be/zuiFkKwcqDk,Boy,Japanese,,NaN,NaN,NaN,NaN,NaN,2013-06-03,"Happy Tribe, Universal",Royal Family,Hiatus,5.0,5.0
12/18/2016,EXO,For Life,,https://youtu.be/3ZfN88tAb_Y,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,2012-04-08,SM,EXO-L,Yes,9.0,12.0
12/14/2016,VAV,Here I Am,,https://youtu.be/ub8wNCzDjyE,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2015-10-31,A team,,Yes,7.0,6.0
12/13/2016,The Eastlight,I Am What I Am,,https://youtu.be/stccn8J7tqY,Boy,Minor,,NaN,NaN,NaN,NaN,NaN,2016-11-03,MediaLine,,No,6.0,6.0
12/12/2016,BIGBANG,Last Dance,Han Samin,https://youtu.be/--zku6TB5NY,Boy,Major,,NaN,NaN,NaN,NaN,NaN,2006-08-19,YG,VIP,Yes,4.0,5.0
